yang,975156,2.23940884288
dan,964511,2.21496300331
di,917963,2.10806728322
pada,438597,1.00722140894
dari,430135,0.987788746242
dengan,403783,0.927272375705
ini,344574,0.791301148355
adalah,326399,0.749562948806
dalam,311020,0.714245657425
untuk,300240,0.689489795464
kategori,282616,0.649016946559
tahun,275837,0.633449229654
sebagai,207566,0.476667462314
oleh,199257,0.457586158322
indonesia,185735,0.42653339715
ke,170148,0.390738441642
the,152163,0.349436569901
ia,140429,0.322489883051
tidak,138623,0.318342472411
menjadi,132231,0.303663486357
juga,128457,0.294996638209
atau,127626,0.293088278164
merupakan,127371,0.292502680316
kabupaten,121622,0.279300319424
itu,121001,0.27787421643
satu,120114,0.275837254504
sebuah,114778,0.26358333248
kota,114391,0.262694601628
class,110979,0.254859072778
film,101371,0.232794664455
of,101124,0.232227438304
orang,99831,0.229258112746
mereka,99168,0.227735558342
luar,95353,0.218974555245
desa,92115,0.211538610809
memiliki,90658,0.208192665458
bahasa,89639,0.205852570529
ada,83631,0.192055425941
kecamatan,79841,0.183351834398
salah,79583,0.182759347164
dapat,79157,0.181781054288
karena,78564,0.180419252234
tersebut,77863,0.178809432268
pranala,75993,0.17451504805
akan,75513,0.173412746219
lebih,73477,0.168737149285
nama,69557,0.159735017663
setelah,69009,0.158476556405
telah,68545,0.157410997969
lain,67856,0.155828735548
bahwa,67062,0.154005344602
sekolah,66767,0.153327888268
seperti,66759,0.153309516571
seorang,65226,0.149789040098
pertama,64525,0.148179220132
provinsi,64024,0.147028692595
besar,63703,0.146291528245
saat,63672,0.146220337919
negeri,62810,0.144240787547
jawa,62243,0.142938693509
a,62123,0.142663118051
beberapa,61531,0.141303612459
negara,61291,0.140752461543
kemudian,60622,0.139216128366
referensi,59532,0.136712984624
secara,59073,0.135658908498
barat,58299,0.133881446795
timur,58160,0.133562238556
amerika,57987,0.133164950605
bagian,56339,0.129380380984
lagu,56196,0.129051986897
selatan,55068,0.126461577593
antara,54378,0.124877018711
dunia,54370,0.124858647014
s,53854,0.123673672545
tengah,52647,0.120901842732
utara,52017,0.119455071578
banyak,51756,0.118855694957
wilayah,51658,0.118630641667
album,50265,0.115431669894
namun,50147,0.115160687361
dia,49615,0.113938969498
atas,49378,0.113394707968
i,49338,0.113302849482
and,48660,0.111745848146
baru,48158,0.110593024147
para,47883,0.109961497056
dua,47295,0.108611177313
sampai,46896,0.107694888916
tanggal,46525,0.106842901459
sama,46250,0.106211374368
daerah,46097,0.105860015659
masa,45727,0.105010324664
anak,45640,0.104810532457
kepada,44836,0.10296417689
note,44589,0.102396950739
yaitu,44532,0.102266052397
de,43853,0.100706754598
daftar,42360,0.0972781366102
serikat,42233,0.0969864859173
waktu,41662,0.0956752060305
mulai,40643,0.0933351111012
hanya,40383,0.0927380309426
tempat,39727,0.0912315517732
hari,39498,0.0907056619412
in,39339,0.0903405244596
hingga,38959,0.0894678688432
jepang,38647,0.0887513726528
ketika,38359,0.0880899915541
pemain,38025,0.0873229731965
digunakan,37989,0.0872403005591
inggris,37834,0.0868843489261
kedua,36843,0.084608554937
terletak,36789,0.0844845459809
bola,36743,0.0843789087221
dasar,36364,0.0835085495678
c,36033,0.0827484205967
raja,35750,0.0820985218087
kelas,35744,0.0820847430358
pendidikan,35563,0.0816690833869
air,35516,0.0815611496659
pula,35281,0.081021481061
sd,34985,0.0803417282651
menggunakan,34610,0.0794805549594
anggota,34551,0.0793450636926
sejak,34457,0.0791291962506
musik,34370,0.0789294040437
sangat,34157,0.0784402576061
bersama,34144,0.0784104035982
lainnya,34115,0.0783438061959
berada,34070,0.0782404653992
hal,33591,0.0771404600301
serta,33550,0.077046305082
perancis,32820,0.0753698877136
aceh,32779,0.0752757327655
pulau,32754,0.0752183212118
